symbol,accuracy
ACS_USD,0.9590570719602978
AERGO_USD,0.7757847533632287
ADA_USD,0.7746185852981969
AERO_USD,0.8351206434316354
AGLD_USD,0.7601431980906921
AIOZ_USD,0.7442231075697211
ALCX_USD,0.7695542472666106
AKT_USD,0.731442869057548
ALEPH_USD,0.7854368932038835
ALGO_USD,0.7715277777777778
ALICE_USD,0.7322611163670766
AMP_USD,0.7707212055974165
ANKR_USD,0.7671232876712328
APE_USD,0.793233082706767
API3_USD,0.7192982456140351
ARKM_USD,0.6840390879478827
ARPA_USD,0.7517630465444288
AST_USD,0.6779279279279279
ASM_USD,0.7255813953488373
ATOM_USD,0.7461538461538462
AUCTION_USD,0.7994370161857847
AUDIO_USD,0.7529411764705882
AVAX_USD,0.7610108303249098
AVT_USD,0.7730600292825769
BADGER_USD,0.7153465346534653
AXS_USD,0.699601593625498
BAL_USD,0.7487828627069133
BAND_USD,0.7472178060413355
BAT_USD,0.7187039764359352
BCH_USD,0.7875210792580101
BICO_USD,0.7326035965598123
BIGTIME_USD,0.758988015978695
BLZ_USD,0.8080194410692588
BLUR_USD,0.7264367816091954
BNT_USD,0.7910936476751801
BOBA_USD,0.8077879038939519
BONK_USD,0.7049608355091384
BTRST_USD,0.6581709145427287
C98_USD,0.7360454115421002
BTC_USD,0.8308176100628931
CBETH_USD,0.8257978723404256
CHZ_USD,0.7719442165709598
CLV_USD,0.8038147138964578
COTI_USD,0.7398373983739838
CRO_USD,0.775290215588723
CRV_USD,0.6988543371522095
CTX_USD,0.8005540166204986
CVC_USD,0.7374071015689513
CTSI_USD,0.7994858611825193
CVX_USD,0.6955736224028907
DASH_USD,0.6580310880829016
DIMO_USD,0.6606397774687065
DIA_USD,0.7327416173570019
DNT_USD,0.7123287671232876
DEXT_USD,0.7559808612440191
DOGE_USD,0.8151332760103182
DRIFT_USD,0.6396396396396397
DOT_USD,0.754601226993865
EGLD_USD,0.7294871794871794
00_USD,0.5887850467289719
A8_USD,0.6971214017521903
ELA_USD,0.6797853309481217
1INCH_USD,0.6769759450171822
AAVE_USD,0.7348560079443893
ACH_USD,0.6921508664627931
ABT_USD,0.6935483870967742
ACS_USD,0.7392138063279002
ACX_USD,0.7317845828933475
AERGO_USD,0.7665732959850607
ADA_USD,0.70625
AERO_USD,0.7150890346766635
AGLD_USD,0.6910714285714286
ALCX_USD,0.7051129607609988
AKT_USD,0.717436974789916
AIOZ_USD,0.713697219361483
ALEPH_USD,0.7047619047619048
ALGO_USD,0.7552703941338221
ALICE_USD,0.7847058823529411
AMP_USD,0.7854014598540145
APE_USD,0.7302977232924693
ANKR_USD,0.7252931323283082
API3_USD,0.6814516129032258
