symbol,accuracy
CBETH_USD,0.910692734733285
ETH_USD,0.9051854337976172
FLOKI_USD,0.906832298136646
FLOCK_USD,0.9183359013867488
FIL_USD,0.9097533632286996
FIS_USD,0.9083107497741644
FLUID_USD,0.929098966026588
FLR_USD,0.9173616376042456
FLOW_USD,0.9026512576478586
FORT_USD,0.9310903931901094
FORTH_USD,0.9094533975743478
FUN1_USD,0.9522184300341296
FOX_USD,0.891329290280282
HBAR_USD,0.9180905407785802
HFT_USD,0.915220624690134
HOME_USD,0.935278030993619
HNT_USD,0.9213232773397326
HONEY_USD,0.9319006419201786
HYPE_USD,0.9116022099447514
HYPER_USD,0.8985849056603774
HOPR_USD,0.914854234150856
ICP_USD,0.9074375277243828
IDEX_USD,0.8958519179304193
IMU_USD,0.9291666666666668
ILV_USD,0.9107759403961476
INDEX_USD,0.889124106906589
IMX_USD,0.91723764875586
INJ_USD,0.9072985126253892
G_USD,0.9460799504183453
CFG_USD,0.945945945945946
EDGE_USD,0.9420203227734608
GFI_USD,0.9333333333333332
GLM_USD,0.9267488532110092
DOGINME_USD,0.925635103926097
EIGEN_USD,0.9236641221374046
GRT_USD,0.9229807842524606
GIGA_USD,0.9180398959236774
GHST_USD,0.9171809028905488
ALGO_USD,0.9157797924057286
AERGO_USD,0.9147836360951116
DEGEN_USD,0.9146844275293372
BIGTIME_USD,0.913562091503268
DOGE_USD,0.9134286289510772
BADGER_USD,0.91314788873324
AGLD_USD,0.9124824684431978
CGLD_USD,0.9119423339177868
GMT_USD,0.9085561497326204
HIGH_USD,0.9074845807634606
GODS_USD,0.905906952430737
GST_USD,0.9019179004037684
EGLD_USD,0.9018012783265544
GUSD_USD,0.9016393442622952
GTC_USD,0.8993738819320215
GNO_USD,0.8956074506533223
FIGHT_USD,0.8936170212765957
GYEN_USD,0.8483644145521247
GAL_USD,0.0
INX_USD,0.8256880733944955
INV_USD,0.8985420411424007
IRYS_USD,0.9274725274725276
00_USD,0.9284750337381916
1INCH_USD,0.8929394226860008
2Z_USD,0.9353551476456504
A8_USD,0.8977960765318479
ACH_USD,0.0
APE_USD,0.0
JASMY_USD,0.9156060309379284
ASTER_USD,0.9153543307086616
BLAST_USD,0.900982213963366
